Name,Age,Gender,12_percentage,10_percentage,CGPA,Parents_Annual_Income,Is_Car,Is_Loan_Free,Is_Passport,Is_Masters
Ahaan Joshi,21,M,97.59,61.51,6.91,4511140.527600026,Y,N,N,Y
Avni Singh,26,F,44.89,94.88,8.08,8620547.796292102,N,N,N,Y
Mohammed Mishra,22,M,69.63,56.75,7.11,1551033.7894028039,N,Y,Y,Y
Yash Mishra,29,M,73.43,78.09,5.61,1089101.2579982579,Y,N,N,N
Tara Reddy,29,F,40.6,73.38,8.04,1639184.8412341138,Y,Y,N,N
Anika Rao,26,F,65.45,51.68,6.45,4361763.906585947,Y,Y,Y,Y
Vihaan Khan,22,M,75.95,85.27,7.82,2845135.2543066423,Y,N,Y,Y
Anay Choudhury,22,M,43.94,67.2,8.84,701746.0316147665,N,N,N,N
Ayaan,29,M,51.31,96.12,5.68,4349485.187255029,Y,N,Y,Y
Aarya Pandey,23,F,59.86,63.22,5.87,1394794.0693749753,N,Y,Y,N
Aarush Chauhan,27,M,82.86,49.9,8.08,1379428.1943560236,Y,N,N,N
Tara Srivastava,25,F,54.34,49.67,5.6,1806924.5478506824,Y,N,Y,N
Riddhi Choudhury,26,F,49.56,63.82,5.77,1789538.8087959178,Y,Y,N,N
Aadhya Rao,25,F,84.11,74.95,5.99,9914473.47627073,Y,N,Y,Y
Dev Bose,30,M,84.05,92.48,7.21,4339149.626271874,Y,Y,N,N
Aarush Rao,21,M,70.79,57.88,8.87,5326358.064099508,Y,Y,Y,Y
Anay Singh,25,M,53.17,76.96,9.26,5479506.024782102,Y,N,Y,N
Aaradhya Chopra,22,F,66.24,84.91,9.11,6889681.7846263815,Y,N,Y,Y
Aarav Bose,24,M,89.76,63.64,9.8,9687025.269433111,Y,Y,Y,Y
Riddhi Gupta,25,F,73.37,88.62,8.63,1736538.1668294289,N,N,N,N
Myra Roy,21,F,42.47,88.07,8.42,462948.34867046605,N,N,Y,N
Vani Yadav,21,F,82.83,55.53,7.56,9369861.702666454,N,N,N,Y
Dev Patel,22,M,93.45,68.98,9.08,7252620.192212565,N,Y,Y,Y
Aarav,28,M,87.57,86.64,7.0,599854.4243206943,Y,N,N,N
Riddhi Chopra,27,F,65.53,89.01,6.11,3213645.850611505,N,Y,Y,Y
Aaradhya Mishra,29,F,44.35,61.05,7.38,5882011.471266706,Y,Y,N,Y
Vihaan Joshi,30,M,74.44,61.94,6.94,3614955.18869822,N,N,N,Y
Ira Chopra,27,F,78.55,44.37,9.41,273586.8075362689,Y,N,Y,N
Vivaan Verma,21,M,47.57,57.06,6.07,2591891.9049286633,Y,N,N,Y
Aarush Rao,22,M,80.75,82.65,7.3,8578462.635447413,N,Y,N,Y
Trisha Nair,21,F,90.6,62.31,8.19,1480268.3122202323,N,N,Y,N
Tara Joshi,22,F,65.9,48.94,7.69,1424894.8852850606,Y,N,Y,N
Ahaan Mishra,24,M,56.59,76.5,5.87,6913929.713439684,Y,Y,N,Y
Aarush Bhatia,22,M,65.85,63.22,5.55,3352783.9163913922,N,Y,Y,Y
Vivaan Bhatia,27,M,73.26,51.33,7.75,551037.4989559825,Y,N,N,N
Kian Pandey,25,M,51.65,80.47,6.15,8012103.589265652,Y,Y,N,Y
Mishka Shah,30,F,97.43,76.21,6.33,1647818.0592417622,N,Y,Y,N
Aanya Pathak,25,F,94.91,74.68,8.84,366025.4941021769,N,N,N,N
Atharva,23,M,91.1,55.11,6.55,290662.9190301631,Y,Y,N,N
Vanya Kumar,22,F,77.23,86.84,6.14,734613.3254952461,Y,Y,N,N
Riya Malhotra,26,F,94.37,83.65,9.15,4989300.6335772,N,Y,N,N
Kian,24,M,91.08,63.7,8.55,7688184.552169711,Y,Y,N,Y
Ira Pathak,29,F,67.69,59.28,8.82,1624840.037276081,N,Y,N,N
Vani,29,F,49.5,69.02,7.64,1270901.689453574,N,Y,N,N
Aarav Bose,21,M,69.15,47.38,6.58,1995743.9030889145,N,N,N,N
Aanya Chopra,26,F,61.16,42.64,6.47,1940627.1594199385,N,N,N,N
Veer Sethi,22,M,52.35,54.82,6.0,1120952.3761631092,N,Y,Y,Y
Navya Bhatia,25,F,76.62,91.82,8.06,1035199.9417300927,N,N,Y,N
Shaurya Pandey,29,M,45.72,81.97,9.36,2165539.407759118,N,N,Y,Y
Aryan Goswami,22,M,91.16,84.6,7.8,6305704.864265964,N,Y,N,Y
Ishika Roy,30,F,47.95,68.34,8.31,2120194.0778052974,Y,Y,Y,Y
Kian Chopra,23,M,85.92,70.18,7.19,63417763.568951644,Y,Y,N,N
Aadhya,26,F,49.49,97.31,7.96,39793351.08440013,Y,Y,N,Y
Yash,21,M,86.63,82.64,7.42,749382.1196349859,Y,Y,Y,N
Vihaan Chopra,25,M,57.72,65.45,9.03,5632514.014003031,N,Y,N,Y
Sara Yadav,28,F,70.96,68.69,5.91,2589991.6196902436,Y,Y,Y,Y
Aanya Agarwal,24,F,41.64,57.04,8.26,3056636.6755096475,Y,N,N,Y
Saanvi Pathak,25,F,86.53,88.57,9.53,3784235.809016212,Y,Y,Y,N
Prisha Gupta,28,F,44.28,90.96,6.95,56657000.684242755,N,N,N,Y
Reyansh Goswami,24,M,82.66,73.11,7.79,4086183.1977020386,N,Y,N,Y
Aarohi Yadav,22,F,74.36,42.2,8.75,4835674.378993744,N,N,Y,Y
Pranav Verma,25,M,77.14,41.15,6.27,6025439.2666034205,N,N,N,Y
Advik Patel,21,M,63.29,54.77,6.44,840072.6500244472,Y,Y,N,N
Ira Bhatia,24,F,71.21,76.06,7.63,1948014.077738112,Y,Y,N,N
Avni,30,F,58.78,80.47,8.3,9779121.748119336,N,Y,N,Y
Riya Goswami,28,F,70.58,45.58,9.75,5604678.13256313,N,N,N,Y
Aarush Sethi,21,M,50.74,60.64,7.96,2540452.1634569205,N,N,Y,Y
Anika Thakur,25,F,48.56,80.01,8.63,6102922.593013082,N,Y,N,Y
Mohammed Shah,26,M,83.91,66.56,6.52,5055013.219850827,Y,Y,N,N
Riddhi Bose,28,F,92.33,46.93,5.78,1483775.5252502016,N,N,N,N
Dev Verma,26,M,70.97,80.42,8.08,7463739.317705106,Y,N,N,Y
Aadi,26,M,76.97,63.08,7.61,310053.8623008141,N,Y,N,N
Advik Sethi,26,M,46.05,44.45,6.9,1880280.2629136422,N,Y,N,Y
Saanvi Patel,27,F,90.98,93.83,6.49,9704165.3534654,N,Y,N,Y
Pranav Verma,28,M,93.41,66.68,7.11,3062390.344353353,N,Y,N,Y
Saumya Chauhan,29,F,92.2,70.28,6.83,6424377.521341178,N,Y,Y,Y
Kian Reddy,30,M,86.82,79.05,9.45,9950665.154552262,Y,Y,N,Y
Pranav,21,M,53.61,92.88,7.72,3691210.9761562306,Y,Y,N,Y
Aanya Singh,28,F,53.95,52.28,5.93,1223706.9209662313,Y,Y,Y,N
Sahana Mishra,26,F,65.59,82.48,8.98,1954251.8743463445,Y,Y,N,N
Ishaan Chopra,29,M,49.7,58.04,8.05,1632820.0893026541,N,N,N,N
Shaurya Sethi,30,M,43.67,77.2,7.12,818315.4953550018,Y,Y,Y,N
Pihu Gupta,27,F,89.45,91.05,8.99,5125593.229736492,Y,Y,N,N
Anika Joshi,25,F,61.26,75.86,8.38,3189331.6721427287,N,Y,Y,Y
Aadhya Singh,26,F,41.61,84.13,7.46,8086142.179023644,Y,Y,N,Y
Shanaya Desai,21,F,96.21,57.32,9.25,9831902.13012082,N,Y,Y,N
Kian Chopra,28,M,57.84,94.77,7.22,785567.0393197263,N,Y,Y,N
Abeer Das,28,M,64.66,45.36,6.02,5749823.451268131,N,N,Y,Y
Prisha Roy,26,F,47.77,42.04,8.03,615323.5449844149,N,N,Y,N
Dhruv,29,M,71.26,54.75,7.74,9792026.763142586,N,Y,Y,Y
Aarush Das,27,M,69.86,86.14,6.68,1567377.1369242852,N,Y,N,N
Mohammed Singh,26,M,98.32,85.93,9.75,8857370.837671561,Y,Y,Y,Y
Aarav Pandey,27,M,41.79,52.26,6.64,8549007.375519559,Y,Y,N,Y
Aryan Joshi,26,M,75.29,90.56,7.25,66630481.081257015,N,N,Y,Y
Aarush,29,M,53.09,78.0,8.39,2154412.781133932,N,N,N,Y
Diya Roy,26,F,92.5,93.23,5.94,8328345.807364963,N,N,N,Y
Abeer Patel,29,M,86.4,79.79,6.53,8842831.91020721,N,N,Y,Y
Aarya,27,F,66.44,45.19,6.19,9972980.720304504,Y,N,Y,Y
Dhruv Khan,26,M,92.06,49.57,8.37,6668921.001996432,N,N,Y,Y
Arjun Reddy,29,M,97.76,80.52,8.83,1408135.0295927422,N,N,N,N
Saumya Shah,27,F,89.94,95.14,6.88,1915110.1355993617,Y,Y,N,N
Pihu Chopra,21,F,49.03,62.79,7.13,1217657.8317377989,N,N,N,N
Kiara Rao,26,F,94.77,43.42,9.39,3397112.520243122,N,Y,Y,N
Aarav Bhatia,21,M,70.01,56.61,7.97,98971868.60499355,Y,N,Y,N
Ritvik Malhotra,29,M,55.06,83.5,9.51,4753445.084333207,N,Y,N,Y
Anay Agarwal,25,M,87.74,93.14,5.73,254658.00776571865,N,Y,Y,N
Anika Agarwal,25,F,80.94,74.58,6.94,1184696.9552825573,N,Y,Y,N
Myra Bhatia,29,F,98.95,75.04,6.88,477971.92357561394,N,N,N,N
Reyansh Pandey,29,M,74.4,63.01,5.82,1213323.1346252295,N,N,Y,N
Ayaan Das,22,M,97.91,64.72,8.91,1916268.3396080486,Y,Y,N,N
Mohammed Rao,27,M,72.68,40.34,8.19,1764383.191969154,N,N,N,N
Vivaan Reddy,22,M,79.51,55.59,7.09,6225034.432894836,N,N,N,Y
Myra Kumar,23,F,44.36,54.66,6.49,8948741.282924393,Y,Y,N,Y
Krishna Shah,23,M,68.37,61.47,5.51,4430951.909522479,N,Y,N,Y
Chirag Reddy,22,M,94.95,59.42,5.65,540516.3444581612,Y,Y,N,N
Ishaan Rao,27,M,83.78,70.32,6.7,377484.9498167684,Y,Y,Y,Y
Ishaan Desai,24,M,46.36,82.92,7.85,5619942.57500929,Y,Y,Y,Y
Aarohi Thakur,25,F,90.71,96.58,6.67,2787499.585144496,Y,N,Y,N
Anaya Agarwal,28,F,92.32,75.72,9.78,1550014.3853680992,N,Y,Y,N
Shanaya Patel,24,F,42.02,78.38,9.17,6111221.7463567015,N,Y,N,Y
Avni Patel,26,F,91.25,61.36,6.59,34715215.32616751,N,N,N,Y
Vihaan,21,M,81.44,80.8,7.63,2861480.3576000175,N,N,N,N
Anay Desai,28,M,56.09,41.85,6.14,9124736.437902754,Y,Y,Y,Y
Ishaan Mishra,29,M,57.21,94.38,5.82,3451142.6241192003,N,Y,Y,Y
Aarya Kumar,27,F,80.83,67.72,6.72,1559853.0126345481,Y,N,Y,Y
Navya Gupta,27,F,59.23,94.23,8.11,1446038.757863864,N,Y,Y,N
Aryan Srivastava,29,M,41.22,51.13,9.49,1240555.6105440212,N,N,Y,N
Ishika Pandey,25,F,95.96,40.23,9.82,3077558.4887234247,N,N,N,Y
Diya Sethi,30,F,46.02,52.94,7.84,1729012.8970594262,Y,N,Y,N
Anay Bhatia,25,M,96.07,44.26,7.46,9255805.746468946,Y,N,N,Y
Shaurya Reddy,24,M,94.77,49.08,6.87,1615336.5190196277,N,Y,N,N
Vivaan Sethi,27,M,60.26,45.7,7.35,9292194.884812856,N,N,Y,Y
Kian Shah,29,M,50.41,94.28,6.65,257392.28511759362,N,N,Y,N
Rudra,22,M,68.29,94.24,8.27,8035548.722060682,N,N,Y,Y
Anaya Bose,27,F,57.23,65.55,6.89,880521.397942228,N,Y,N,N
Ayaan Joshi,30,M,42.62,96.1,6.93,1080834.450012513,Y,N,Y,N
Vanya Kumar,26,F,71.08,65.62,5.86,3393838.2743496494,N,Y,Y,Y
Ahaan Roy,21,M,76.42,47.44,5.79,1411963.8794645728,Y,N,Y,N
Aadhya,28,F,52.1,55.32,9.43,404993.1123000495,Y,N,Y,N
Anay Rao,30,M,58.01,52.6,9.33,1839902.7345015844,Y,N,Y,Y
Sai Roy,23,M,70.93,73.75,8.84,355628.31817567605,Y,N,N,N
Vani Das,25,F,48.26,61.0,6.86,76810488.60557324,N,Y,Y,Y
Shaurya Agarwal,27,M,50.41,62.16,8.83,7096352.300144453,Y,Y,N,Y
Dev Rao,29,M,53.18,60.87,5.74,481490.7468814679,N,N,Y,N
Krishna Sharma,27,M,66.51,40.81,9.6,661045.7641546465,Y,Y,N,Y
Shaurya Sethi,27,M,53.21,93.68,5.95,1644898.182122349,Y,N,N,N
Veer,22,M,74.55,89.23,6.92,6425409.708569758,N,N,N,Y
Dev Desai,25,M,56.7,89.42,5.76,9338780.938662611,N,Y,Y,N
Sai Agarwal,22,M,77.45,98.68,6.73,5553780.886651341,Y,Y,Y,Y
Vanya,21,F,92.45,67.17,9.53,5065694.985781185,Y,Y,Y,Y
Siya Das,22,F,42.65,76.92,6.82,55603298.82369899,N,Y,N,Y
Aarya Chauhan,25,F,73.15,86.65,5.93,3209623.3021785864,Y,Y,Y,Y
Aadi Bose,26,M,74.04,90.89,8.66,52222063.23202978,N,N,N,Y
Yash Patel,24,M,70.45,72.81,5.63,1390472.6302498484,Y,Y,N,N
Riddhi Chauhan,22,F,91.23,66.3,8.51,6472623.5534538515,N,Y,Y,N
Dhruv Sethi,24,M,45.82,81.56,9.78,5074088.605136345,Y,N,N,N
Anay Srivastava,24,M,81.04,43.36,7.7,1065266.8506659863,N,N,Y,N
Vani Bose,27,F,49.15,78.9,8.94,1967105.4767048554,Y,N,N,N
Vani Choudhury,25,F,63.53,99.49,9.61,8705367.050379442,Y,Y,Y,Y
Ishaan Khan,27,M,47.13,73.52,8.22,1666809.6826005185,Y,Y,Y,N
Aadi Shah,21,M,90.8,97.45,5.71,5957004.793662495,N,N,Y,N
Aadi Agarwal,30,M,41.49,53.58,7.88,469117.2780528997,Y,Y,N,N
Saumya Bhatia,28,F,53.22,54.26,6.59,70939590.7108298,N,Y,Y,Y
Ansh Desai,26,M,52.89,90.24,7.55,5353835.297949775,Y,Y,N,Y
Vihaan Mishra,24,M,64.54,80.17,8.18,5042243.47161475,Y,N,N,Y
Aadhya Agarwal,24,F,69.59,68.27,6.09,1578913.914218797,Y,N,N,Y
Shanaya Choudhury,25,F,88.4,65.74,6.31,5105678.893120628,Y,N,Y,Y
Vanya Thakur,29,F,74.73,78.73,7.92,9405437.30925868,N,N,N,Y
Anay Choudhury,28,M,61.96,78.43,9.06,1842986.93867985,N,N,Y,N
Aryan Gupta,29,M,75.73,41.99,8.7,711000.8546487552,N,N,N,N
Vihaan Thakur,22,M,70.92,73.49,9.49,6463759.5118064005,Y,N,N,Y
Diya,25,F,83.21,75.86,8.65,967023.9966075151,Y,N,Y,N
Vani Desai,26,F,68.07,49.43,8.88,2602146.753291151,Y,N,Y,Y
Reyansh Chauhan,28,M,83.8,98.48,6.54,7454940.607938608,Y,N,N,Y
Arjun Rao,25,M,46.78,61.87,8.08,1907771.4724683557,N,N,Y,N
Dhruv Patel,22,M,86.52,44.26,5.8,6057584.332179658,N,N,Y,Y
Abeer Joshi,25,M,69.43,80.81,7.3,7171773.828611064,N,N,Y,Y
Veer,28,M,91.82,92.55,7.01,474390.2700669125,Y,Y,N,N
Ritvik Goswami,28,M,79.26,94.0,6.67,15347884.048134774,N,Y,Y,Y
Ishika,27,F,44.06,68.64,8.64,9810382.000761151,Y,N,Y,Y
Pranav Yadav,23,M,64.33,80.23,6.37,7347764.897720686,N,Y,N,Y
Ritvik Rao,25,M,99.24,55.28,7.55,2280263.2347404095,N,Y,N,Y
Saumya Sethi,30,F,61.55,40.09,6.7,234448.18632182523,Y,N,N,N
Yash Sethi,28,M,71.02,74.04,8.6,725230.42387641,Y,Y,N,N
Shaurya Roy,23,M,56.17,81.99,7.61,2255767.9265156323,N,N,N,Y
Saanvi Bose,23,F,83.48,57.66,8.02,9715542.840734005,N,Y,Y,N
Rudra Das,26,M,95.2,97.89,5.7,6375399.5809802655,Y,Y,Y,N
Aarya Singh,21,F,52.06,68.14,8.36,1690096.7110355538,N,N,N,N
Kiara Srivastava,26,F,60.17,93.06,7.71,2098153.028125941,N,Y,Y,N
Vani Agarwal,21,F,97.52,59.43,7.14,382831.02104470483,Y,N,N,N
Pihu Agarwal,30,F,53.73,76.22,5.57,556040.4236479412,Y,Y,N,N
Krishna Bose,26,M,63.29,91.58,9.26,1384386.4502673696,Y,N,Y,N
Ansh Kumar,26,M,85.65,78.36,5.87,5446941.445929811,N,N,N,Y
Riddhi Agarwal,25,F,92.24,94.59,8.35,6832415.543042654,Y,N,N,N
Sara Goswami,26,F,52.19,69.73,8.83,1277326.2716349405,N,N,Y,N
Yash Shah,27,M,40.1,87.01,5.96,243176.67559806348,Y,N,Y,Y
Veer Sethi,25,M,47.57,94.47,8.38,359356.1892997186,N,N,N,N
Shaurya Shah,25,M,94.66,75.37,7.08,2807552.074372198,Y,Y,N,N
Aarya Khan,30,F,52.68,85.63,5.98,794910.9442309457,N,N,Y,N
Reyansh Srivastava,30,M,52.87,47.88,5.59,1743289.2107015864,N,N,N,N
Shanaya Sethi,24,F,97.41,80.46,7.86,521716.0284650453,Y,N,N,N
Sai Nair,30,M,41.36,74.38,8.43,880901.4758624374,Y,Y,N,N
Vanya Yadav,29,F,69.76,65.56,8.74,4308980.899898417,N,Y,Y,Y
Ayaan Kumar,24,M,83.98,76.09,6.37,2854543.8507446717,N,N,Y,Y
Tara Shah,23,F,43.69,58.92,9.1,3778388.021941932,Y,Y,N,Y
Aarush Desai,30,M,47.16,74.17,9.45,7355305.605814196,N,Y,N,Y
Prisha Goswami,21,F,67.39,75.6,6.16,571319.4259259789,Y,Y,N,Y
Kian Reddy,24,M,40.32,40.21,7.88,204610.92634086998,Y,N,Y,N
Aryan Gupta,21,M,96.38,48.79,6.17,5126156.4605549695,Y,N,N,Y
Dev Gupta,24,M,50.38,53.18,8.65,1308406.0748732474,N,N,Y,Y
Anaya,24,F,46.28,98.39,9.68,4286337.623375993,Y,N,Y,N
Sai,22,M,48.69,50.42,7.21,1437387.4077694507,N,Y,N,N
Vani Pandey,28,F,51.51,62.89,5.68,5421394.9331744965,N,Y,N,Y
Pranav Sethi,26,M,68.19,68.06,9.19,1774266.1761156572,Y,N,Y,Y
Ansh Malhotra,29,M,61.56,85.91,8.54,644911.8784798596,N,N,N,N
Avni,21,F,72.34,74.91,8.53,1278645.5388514514,N,Y,Y,N
Abeer Thakur,21,M,77.51,41.55,9.01,6073206.706544075,Y,N,Y,N
Ishaan,28,M,97.07,55.69,9.79,74828629.2984856,N,Y,N,Y
Mohammed Malhotra,25,M,70.98,74.96,9.55,7211161.884805267,N,Y,N,Y
Ishaan Chopra,24,M,50.03,42.49,7.15,6602571.100806837,Y,Y,Y,N
Dhruv Reddy,28,M,85.01,54.5,9.56,357038.1154223656,Y,Y,N,N
Shaurya Agarwal,25,M,88.49,92.61,7.0,6992339.734904157,Y,Y,N,Y
Shaurya Sethi,22,M,81.74,67.1,6.81,9796321.55202354,Y,Y,N,Y
Chirag,27,M,64.49,85.07,6.1,701965.2631699874,Y,Y,Y,N
Vanya Thakur,26,F,81.71,84.19,8.32,4192008.4680698565,Y,N,N,N
Ansh Roy,28,M,50.9,85.71,5.72,1868632.2645730532,Y,Y,N,N
Chirag,24,M,70.65,60.17,6.43,410312.1309203253,N,Y,N,N
Ishika Desai,28,F,64.57,89.53,7.69,9722656.042040002,Y,Y,N,Y
Pranav,21,M,76.77,85.77,7.1,1065441.5280686696,Y,Y,N,Y
Ansh Choudhury,25,M,81.69,76.18,7.22,985227.2756529169,Y,N,N,Y
Pranav Choudhury,30,M,64.27,46.71,9.65,2284145.0144439917,N,N,N,Y
Aadi Srivastava,29,M,69.46,77.38,9.78,1202070.242252023,Y,Y,N,N
Kiara Sharma,22,F,90.73,94.4,8.62,2016047.3688515287,N,Y,Y,Y
Ishaan Bhatia,28,M,95.8,44.75,6.78,9386771.622014008,Y,N,Y,Y
Arjun Malhotra,29,M,80.01,82.33,8.46,4370786.08088739,N,N,Y,Y
Mishka Srivastava,29,F,65.45,62.8,8.86,303064.26678858034,N,Y,N,N
Vivaan Kumar,24,M,49.22,48.29,6.05,9743527.583038993,N,N,N,Y
Abeer Rao,26,M,59.93,84.43,8.76,8160222.432387868,Y,Y,Y,Y
Vanya Verma,30,F,58.71,50.72,7.09,4410695.849293554,Y,Y,Y,Y
Abeer Shah,27,M,77.7,52.19,7.81,328745.7512783234,Y,Y,N,N
Anay Malhotra,25,M,58.31,95.95,8.57,33093663.407961983,N,N,Y,Y
Dev Verma,22,M,53.85,65.36,9.78,9482820.866218368,N,N,Y,Y
Anay,28,M,81.32,60.56,6.9,319984.65675120475,Y,N,N,N
Dev Malhotra,26,M,80.6,81.69,6.49,9742968.090692729,N,Y,N,N
Vani Pandey,29,F,72.07,92.82,7.55,32805665.013436638,N,Y,N,Y
Siya Khan,27,F,57.51,52.9,8.31,1981802.837493134,Y,N,N,N
Aadi Chopra,28,M,84.61,92.23,5.85,1860638.526822073,Y,Y,Y,Y
Ahaan Khan,22,M,86.64,97.7,6.15,13326717.670536345,Y,Y,N,Y
Reyansh Srivastava,22,M,44.84,96.93,7.66,7473160.376854511,Y,Y,Y,Y
Dhruv,23,M,78.64,71.65,8.27,4917242.947718934,N,N,Y,Y
Kian Singh,30,M,78.11,86.95,5.59,7156851.1607031,Y,Y,Y,Y
Vihaan Chopra,29,M,69.92,94.69,6.52,1991017.8159462397,N,Y,N,N
Advik Nair,25,M,90.75,88.54,9.34,1401016.0917913644,Y,Y,N,N
Dhruv,27,M,94.65,54.31,7.61,1800459.4763940056,Y,N,N,N
Dhruv Kumar,24,M,79.07,80.48,5.91,4431766.596588798,N,Y,N,Y
Yash Patel,28,M,42.09,43.88,9.55,1233656.1975058296,N,Y,N,Y
Reyansh Joshi,27,M,77.19,87.61,8.23,1428446.205544667,N,N,N,N
Ira,25,F,50.94,65.98,7.19,1558902.5497188019,Y,N,Y,N
Vihaan Bose,24,M,95.54,88.52,5.87,2233198.459588323,N,Y,Y,Y
Ishika Thakur,23,F,46.73,78.03,7.24,9116644.808394734,N,N,N,Y
Prisha Desai,23,F,97.48,58.74,9.63,4737067.194095805,N,N,N,Y
Saanvi Chauhan,25,F,44.83,81.37,7.05,7260947.448251068,Y,Y,Y,Y
Saumya Chauhan,29,F,58.99,59.35,6.0,6101427.674687305,Y,Y,Y,Y
Ritvik Rao,23,M,95.47,82.43,7.44,747317.2161410641,N,N,N,N
Aaradhya Goswami,29,F,67.16,71.27,6.03,9379313.81129027,N,N,N,Y
Anay,24,M,80.45,85.79,5.62,7264012.257187353,N,N,Y,N
Diya Kumar,28,F,57.36,59.94,6.08,5378321.985659517,N,N,N,Y
Pranav Goswami,24,M,81.33,51.5,8.69,320644.262481099,N,N,N,N
Ayaan Reddy,23,M,88.53,53.51,8.58,706575.5067107568,N,N,Y,N
Arjun Reddy,29,M,40.08,54.53,9.26,2291615.789045751,Y,Y,Y,N
Dev Bhatia,22,M,82.03,84.88,5.54,14763950.198753389,Y,Y,Y,Y
Ishaan Malhotra,24,M,63.23,79.17,9.31,6091038.873401036,Y,Y,N,Y
Aanya,28,F,52.46,51.74,7.73,3023841.283195094,N,Y,Y,Y
Mishka Sethi,29,F,93.73,74.38,5.6,333550.1369074733,Y,N,N,N
Krishna Rao,27,M,85.59,68.7,7.07,5947613.184497328,N,N,Y,Y
Vivaan Pandey,23,M,51.06,95.06,5.69,9541838.646316351,Y,Y,Y,Y
Ritvik Shah,26,M,66.61,52.13,6.59,4491375.2528221505,Y,N,Y,Y
Vanya Chauhan,22,F,57.56,66.55,6.1,848992.2529904763,Y,Y,Y,N
Aarav Sethi,29,M,52.09,72.55,8.1,2712617.8690851065,N,N,Y,Y
Ahaan Choudhury,25,M,93.03,79.75,7.36,1969037.1532459944,Y,Y,N,N
Kabir Singh,27,M,76.82,61.25,5.7,1141288.9217667764,N,N,N,N
Anaya Choudhury,27,F,61.83,93.22,6.02,1738761.1173807438,N,Y,Y,N
Aadhya Joshi,26,F,83.22,93.27,8.15,1522870.3120653096,Y,N,Y,N
Aarav,29,M,74.72,66.55,6.82,500477.12840418017,N,Y,N,N
Atharva,30,M,72.97,57.5,6.55,1619819.5588530442,Y,Y,Y,N
Ansh Gupta,27,M,57.27,59.5,8.75,608349.4929206141,Y,N,N,N
Ayaan Sharma,28,M,54.71,61.85,7.92,559006.8928175189,N,N,Y,N
Aanya Thakur,29,F,73.85,59.81,5.58,4760534.492770954,N,N,N,Y
Rudra Kumar,27,M,48.71,85.5,6.03,1722357.3685117897,N,Y,Y,Y
Sahana Desai,26,F,97.72,48.9,9.52,1712418.7749481716,Y,Y,Y,N
Saumya Khan,22,F,61.0,83.45,7.39,42829606.95034508,Y,Y,Y,N
Advik,30,M,44.74,82.47,9.58,861510.170091308,Y,N,Y,N
Mishka Chopra,25,F,90.88,46.41,6.1,1203059.1735888543,N,N,Y,N
Sara Chopra,28,F,94.24,93.64,8.04,4025078.174141118,Y,N,N,Y
Ansh Verma,26,M,64.21,80.72,7.33,9101989.934425661,Y,Y,Y,Y
Avni Bose,25,F,50.85,89.0,9.73,523530.5324762083,Y,N,Y,N
Vihaan Das,21,M,49.36,64.48,9.76,8251085.567401376,Y,N,N,Y
Saumya Patel,30,F,77.78,43.4,5.84,4188015.6140882634,N,Y,Y,Y
Anika Bhatia,22,F,53.3,40.35,6.4,961512.314361691,Y,Y,N,Y
Tara Chauhan,23,F,71.22,73.85,5.66,1055179.293350298,N,Y,Y,N
Ishaan Shah,23,M,65.69,80.4,5.88,3816083.3964744327,Y,N,Y,N
Riya Gupta,21,F,95.64,45.41,7.67,435597.25440219766,Y,Y,Y,Y
Ayaan Srivastava,22,M,63.45,44.15,6.04,5545771.8465248495,Y,N,Y,Y
Kian Choudhury,26,M,68.24,61.42,8.85,4508020.562396131,Y,N,N,Y
Kian Das,25,M,85.49,69.24,9.33,1061300.8730301661,Y,Y,N,N
Diya,22,F,90.31,64.24,5.8,4227455.402774738,Y,N,Y,Y
Shaurya Chauhan,22,M,86.0,87.78,7.93,71642001.69745553,Y,N,N,Y
Aaradhya Gupta,27,F,59.97,86.29,7.69,466433.72796035954,Y,Y,Y,N
Pranav,25,M,70.12,70.3,6.87,1063140.034798765,N,N,N,Y
Riddhi Srivastava,26,F,52.67,93.63,5.51,54672409.20135736,N,N,Y,Y
Aadi Gupta,28,M,60.14,72.83,8.76,627845.4484145783,Y,N,N,N
Sara Bose,29,F,89.56,62.32,5.82,1364432.7190793697,Y,N,N,Y
Pihu Mishra,21,F,73.66,71.56,7.75,8720847.40967644,N,Y,Y,Y
Siya Thakur,22,F,55.12,83.42,7.92,8963257.794421088,Y,Y,N,N
Ira Thakur,21,F,49.17,67.55,5.66,5865653.95947797,Y,N,Y,Y
Sahana Pandey,29,F,54.63,73.97,8.93,484098.65814662125,N,N,N,N
Chirag Rao,28,M,53.74,49.21,5.59,8509818.168365857,N,N,N,Y
Veer,25,M,49.12,45.48,7.4,2019019.935530619,N,Y,N,Y
Saanvi Pathak,27,F,62.11,53.17,7.16,8040026.512144425,Y,N,N,Y
Saumya Sharma,22,F,43.16,66.5,7.75,508153.1273605956,N,N,N,N
Kabir Goswami,24,M,86.72,93.25,8.92,822603.5135908995,N,Y,N,Y
Dhruv,25,M,89.14,60.71,5.82,7178930.439651836,N,N,Y,Y
Sai Shah,26,M,40.97,72.89,7.98,956585.4985368226,N,N,N,N
Aaradhya Agarwal,21,F,55.03,77.27,9.83,6538084.195478583,Y,Y,N,Y
Aanya Bose,23,F,95.66,55.69,5.89,4312156.652335272,N,N,Y,Y
Aarav Das,28,M,46.91,97.95,6.35,1799673.3832306075,Y,N,Y,N
